[2012-01-27 22:32:43,859] DEBUG INTERESADOS en mensaje[MensajeVortex{identificacion=IdVortex{id=4b46f8f586c99626 1 1327714363796 1270107}}]: 1 [ReceptorVortexConSesion{internalId=0, tagsNotificados=[]}]  | net.gaia.vortex.meta.Loggers.RUTEO       | [pool-1-thread-1] at net.gaia.vortex.lowlevel.impl.tasks.SeleccionarReceptoresWorkUnit(SeleccionarReceptoresWorkUnit.java:59) Running:(       41922)
[2012-01-27 22:32:43,953] INFO  ENVIO de mensaje[MensajeVortex{identificacion=IdVortex{id=4b46f8f586c99626 1 1327714363796 1270107}}] a receptor[ReceptorVortexConSesion{internalId=0, tagsNotificados=[]}]  | net.gaia.vortex.meta.Loggers.RUTEO       | [pool-1-thread-1] at net.gaia.vortex.lowlevel.impl.tasks.ProcesarEnvioDeMensajeWorkUnit(ProcesarEnvioDeMensajeWorkUnit.java:60) Running:(       42016)
[2012-01-27 22:32:44,031] INFO  RECIBIDO mensaje[MensajeVortex{identificacion=IdVortex{id=bef2684f7aa3cc23 1 1327714364031 189635d}}] desde receptor[ReceptorVortexConSesion{internalId=0, tagsNotificados=[]}] en nodo[NodoVortexConTasks{nombre=NodoTest}]. Contenido: [MensajeVortex{identificacion=IdVortex{id=bef2684f7aa3cc23 1 1327714364031 189635d}, tagsDestino=[CHE], contenido=ContenidoVortex{tipoContenido=net.gaia.vortex.protocol.messages.routing.AcuseConsumo, valor=AcuseConsumo{idMensajeConsumido=null, cantidadInteresados=0, cantidadConsumidos=1, cantidadFallados=0, cantidadDuplicados=0}}}]  | net.gaia.vortex.meta.Loggers.RUTEO       | [pool-1-thread-1] at net.gaia.vortex.lowlevel.impl.SesionVortexImpl(SesionVortexImpl.java:57) Running:(       42094)
[2012-01-27 22:32:44,062] DEBUG METAMENSAJE AcuseConsumo en mensaje[MensajeVortex{identificacion=IdVortex{id=bef2684f7aa3cc23 1 1327714364031 189635d}}]. Corresponde tarea: RecibirAcuseConsumoWorkUnit  | net.gaia.vortex.meta.Loggers.RUTEO       | [pool-1-thread-1] at net.gaia.vortex.lowlevel.impl.tasks.ProcesarRecepcionDeMetamensajeWorkUnit(ProcesarRecepcionDeMetamensajeWorkUnit.java:72) Running:(       42125)
[2012-01-27 22:32:44,062] INFO  ACUSE CONSUMO para envio[IdentificadorDeEnvio{idDeMensajeEnviado=null, receptorDestino=ReceptorVortexConSesion{internalId=0, tagsNotificados=[]}}] no tiene contexto registrado. Ignorando. FIN  | net.gaia.vortex.meta.Loggers.RUTEO       | [pool-1-thread-1] at net.gaia.vortex.lowlevel.impl.tasks.RecibirAcuseConsumoWorkUnit(RecibirAcuseConsumoWorkUnit.java:67) Running:(       42125)
[2012-01-27 22:33:13,093] INFO  RECIBIDO mensaje[MensajeVortex{identificacion=IdVortex{id=9051bb56328bdc20 0 1327714393078 184ec44}}] desde receptor[ReceptorVortexConSesion{internalId=0, tagsNotificados=[]}] en nodo[NodoVortexConTasks{nombre=NodoTest}]. Contenido: [MensajeVortex{identificacion=IdVortex{id=9051bb56328bdc20 0 1327714393078 184ec44}, tagsDestino=[CHE], contenido=ContenidoVortex{tipoContenido=net.gaia.vortex.protocol.messages.meta.AgregarTags, valor=net.gaia.vortex.protocol.messages.meta.AgregarTags@184ec44}}]  | net.gaia.vortex.meta.Loggers.RUTEO       | [main] at net.gaia.vortex.lowlevel.impl.SesionVortexImpl(SesionVortexImpl.java:57) Running:(         297)
[2012-01-27 22:33:13,093] INFO  RECIBIDO mensaje[MensajeVortex{identificacion=IdVortex{id=c34de94bb017338f 0 1327714393093 1e152c5}}] desde receptor[ReceptorVortexConSesion{internalId=1, tagsNotificados=[]}] en nodo[NodoVortexConTasks{nombre=NodoTest}]. Contenido: [MensajeVortex{identificacion=IdVortex{id=c34de94bb017338f 0 1327714393093 1e152c5}, tagsDestino=[java.lang.Object], contenido=ContenidoVortex{tipoContenido=java.lang.Object, valor=java.lang.Object@1e152c5}}]  | net.gaia.vortex.meta.Loggers.RUTEO       | [main] at net.gaia.vortex.lowlevel.impl.SesionVortexImpl(SesionVortexImpl.java:57) Running:(         297)
[2012-01-27 22:33:13,109] DEBUG METAMENSAJE AgregarTags en mensaje[MensajeVortex{identificacion=IdVortex{id=9051bb56328bdc20 0 1327714393078 184ec44}}]. Corresponde tarea: RecibirAgregarTagsWorkUnit  | net.gaia.vortex.meta.Loggers.RUTEO       | [pool-1-thread-1] at net.gaia.vortex.lowlevel.impl.tasks.ProcesarRecepcionDeMetamensajeWorkUnit(ProcesarRecepcionDeMetamensajeWorkUnit.java:72) Running:(         313)
[2012-01-27 22:33:13,109] INFO  TAGS AGREGADOS al receptor[ReceptorVortexConSesion{internalId=0, tagsNotificados=[]}]: [java.lang.Object]. FIN            | net.gaia.vortex.meta.Loggers.RUTEO       | [pool-1-thread-1] at net.gaia.vortex.lowlevel.impl.tasks.RecibirAgregarTagsWorkUnit(RecibirAgregarTagsWorkUnit.java:53) Running:(         313)
[2012-01-27 22:33:13,109] DEBUG INTERESADOS en mensaje[MensajeVortex{identificacion=IdVortex{id=c34de94bb017338f 0 1327714393093 1e152c5}}]: 1 [ReceptorVortexConSesion{internalId=0, tagsNotificados=[]}]  | net.gaia.vortex.meta.Loggers.RUTEO       | [pool-1-thread-1] at net.gaia.vortex.lowlevel.impl.tasks.SeleccionarReceptoresWorkUnit(SeleccionarReceptoresWorkUnit.java:59) Running:(         313)
