(       63313) [main                ] INFO  [16T->16S->R]: En 10000 ms se enviaron 295069 mensajes y se recibieron 278849                                             | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:249) [2012-07-04 21:22:35,020]
(       63313) [main                ] INFO  [16T->16S->R]: Delivery:94.50298065876117% Input:29.5069 msg/ms Output():27.8849 msg/ms                                   | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:252) [2012-07-04 21:22:35,020]
(       63313) [main                ] INFO  [16T->16S->R] Fin                                                                                                         | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:255) [2012-07-04 21:22:35,020]
(       63422) [NioProcessor-177    ] ERROR Se produjo un error class org.apache.mina.core.write.WriteToClosedSessionException: null                                  | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets$1(TestDePerformanceConSockets.java:132) [2012-07-04 21:22:35,129]
(       63532) [NioProcessor-189    ] ERROR Se produjo un error class org.apache.mina.core.write.WriteToClosedSessionException: null                                  | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets$1(TestDePerformanceConSockets.java:132) [2012-07-04 21:22:35,239]
(       63594) [NioProcessor-208    ] ERROR Se produjo un error class org.apache.mina.core.write.WriteToClosedSessionException: null                                  | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets$1(TestDePerformanceConSockets.java:132) [2012-07-04 21:22:35,301]
(       63610) [NioProcessor-220    ] ERROR Se produjo un error class org.apache.mina.core.write.WriteToClosedSessionException: null                                  | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets$1(TestDePerformanceConSockets.java:132) [2012-07-04 21:22:35,317]
(       64578) [main                ] INFO  [32T->32S->R] Comenzando mediciones                                                                                       | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:234) [2012-07-04 21:22:36,285]
(       75360) [main                ] INFO  [32T->32S->R]: En 10766 ms se enviaron 276628 mensajes y se recibieron 274380                                             | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:249) [2012-07-04 21:22:47,067]
(       75360) [main                ] INFO  [32T->32S->R]: Delivery:99.18735630521857% Input:25.69459409251347 msg/ms Output():25.485788593720972 msg/ms              | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:252) [2012-07-04 21:22:47,067]
(       75360) [main                ] INFO  [32T->32S->R] Fin                                                                                                         | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:255) [2012-07-04 21:22:47,067]
(       75407) [NioProcessor-358    ] ERROR Se produjo un error class org.apache.mina.core.write.WriteToClosedSessionException: null                                  | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets$1(TestDePerformanceConSockets.java:132) [2012-07-04 21:22:47,114]
(       92125) [main                ] INFO  [200T->200S->R] Comenzando mediciones                                                                                     | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:234) [2012-07-04 21:23:03,832]
(      119797) [main                ] INFO  [200T->200S->R]: En 27672 ms se enviaron 224841 mensajes y se recibieron 114083                                           | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:249) [2012-07-04 21:23:31,504]
(      119797) [main                ] INFO  [200T->200S->R]: Delivery:50.73941140628266% Input:8.12521682567216 msg/ms Output():4.1226871928302975 msg/ms             | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:252) [2012-07-04 21:23:31,504]
(      119797) [main                ] INFO  [200T->200S->R] Fin                                                                                                       | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:255) [2012-07-04 21:23:31,504]
(      119953) [NioProcessor-658    ] ERROR Se produjo un error class org.apache.mina.core.write.WriteToClosedSessionException: null                                  | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets$1(TestDePerformanceConSockets.java:132) [2012-07-04 21:23:31,660]
(      122516) [NioProcessor-670    ] ERROR Se produjo un error class org.apache.mina.core.write.WriteToClosedSessionException: null                                  | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets$1(TestDePerformanceConSockets.java:132) [2012-07-04 21:23:34,223]
(      124282) [NioProcessor-677    ] ERROR Se produjo un error class org.apache.mina.core.write.WriteToClosedSessionException: null                                  | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets$1(TestDePerformanceConSockets.java:132) [2012-07-04 21:23:35,989]
(      125891) [NioProcessor-689    ] ERROR Se produjo un error class org.apache.mina.core.write.WriteToClosedSessionException: null                                  | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets$1(TestDePerformanceConSockets.java:132) [2012-07-04 21:23:37,598]
(      126141) [NioProcessor-696    ] ERROR Se produjo un error class org.apache.mina.core.write.WriteToClosedSessionException: null                                  | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets$1(TestDePerformanceConSockets.java:132) [2012-07-04 21:23:37,848]
(      126485) [NioProcessor-720    ] ERROR Se produjo un error class org.apache.mina.core.write.WriteToClosedSessionException: null                                  | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets$1(TestDePerformanceConSockets.java:132) [2012-07-04 21:23:38,192]
(      126750) [NioProcessor-727    ] ERROR Se produjo un error class org.apache.mina.core.write.WriteToClosedSessionException: null                                  | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets$1(TestDePerformanceConSockets.java:132) [2012-07-04 21:23:38,457]
(      127172) [NioProcessor-777    ] ERROR Se produjo un error class org.apache.mina.core.write.WriteToClosedSessionException: null                                  | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets$1(TestDePerformanceConSockets.java:132) [2012-07-04 21:23:38,879]
(      127235) [NioProcessor-789    ] ERROR Se produjo un error class org.apache.mina.core.write.WriteToClosedSessionException: null                                  | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets$1(TestDePerformanceConSockets.java:132) [2012-07-04 21:23:38,942]
(      130625) [main                ] INFO  [1T->2S->R] Comenzando mediciones                                                                                         | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:234) [2012-07-04 21:23:42,332]
(      140625) [main                ] INFO  [1T->2S->R]: En 10000 ms se enviaron 166557 mensajes y se recibieron 166556                                               | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:249) [2012-07-04 21:23:52,332]
(      140625) [main                ] INFO  [1T->2S->R]: Delivery:99.99939960494005% Input:16.6557 msg/ms Output():16.6556 msg/ms                                     | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:252) [2012-07-04 21:23:52,332]
(      140625) [main                ] INFO  [1T->2S->R] Fin                                                                                                           | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:255) [2012-07-04 21:23:52,332]
(      140657) [main                ] INFO  [2T->1S->R] Comenzando mediciones                                                                                         | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:234) [2012-07-04 21:23:52,364]
(      150672) [main                ] INFO  [2T->1S->R]: En 10015 ms se enviaron 288754 mensajes y se recibieron 165420                                               | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:249) [2012-07-04 21:24:02,379]
(      150672) [main                ] INFO  [2T->1S->R]: Delivery:57.28751809498743% Input:28.832151772341486 msg/ms Output():16.517224163754367 msg/ms               | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:252) [2012-07-04 21:24:02,379]
(      150672) [main                ] INFO  [2T->1S->R] Fin                                                                                                           | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:255) [2012-07-04 21:24:02,379]
(      151282) [NioProcessor-2677   ] ERROR Se produjo un error class org.apache.mina.core.write.WriteToClosedSessionException: null                                  | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets$1(TestDePerformanceConSockets.java:132) [2012-07-04 21:24:02,989]
(      151703) [main                ] INFO  [4T->16S->R] Comenzando mediciones                                                                                        | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:234) [2012-07-04 21:24:03,410]
(      161703) [main                ] INFO  [4T->16S->R]: En 10000 ms se enviaron 245643 mensajes y se recibieron 245639                                              | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:249) [2012-07-04 21:24:13,410]
(      161703) [main                ] INFO  [4T->16S->R]: Delivery:99.99837162060389% Input:24.5643 msg/ms Output():24.5639 msg/ms                                    | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:252) [2012-07-04 21:24:13,410]
(      161703) [main                ] INFO  [4T->16S->R] Fin                                                                                                          | at net.gaia.vortex.sockets.tests.TestDePerformanceConSockets(TestDePerformanceConSockets.java:255) [2012-07-04 21:24:13,410]
(      161797) [NioProcessor-2845   ] DEBUG Creando nexo para la conexión local[/192.168.1.130:10488] - remota[/192.168.1.130:24507]                                  | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:58) [2012-07-04 21:24:13,504]
(      161797) [NioProcessor-2846   ] DEBUG Creando nexo para la conexión local[/192.168.1.130:24507] - remota[0.0.0.0/0.0.0.0:10488]                                 | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:58) [2012-07-04 21:24:13,504]
(      161813) [NioProcessor-2845   ] DEBUG Cerrando nexo para la conexión local[/192.168.1.130:10488] - remota[/192.168.1.130:24507]                                 | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:77) [2012-07-04 21:24:13,520]
(      161813) [NioProcessor-2846   ] DEBUG Cerrando nexo para la conexión local[/192.168.1.130:24507] - remota[0.0.0.0/0.0.0.0:10488]                                | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:77) [2012-07-04 21:24:13,520]
(      161828) [NioProcessor-2852   ] DEBUG Creando nexo para la conexión local[/192.168.1.130:10488] - remota[/192.168.1.130:24532]                                  | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:58) [2012-07-04 21:24:13,535]
(      161828) [NioProcessor-2858   ] DEBUG Creando nexo para la conexión local[/192.168.1.130:24532] - remota[0.0.0.0/0.0.0.0:10488]                                 | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:58) [2012-07-04 21:24:13,535]
(      161844) [NioProcessor-2858   ] DEBUG Cerrando nexo para la conexión local[/192.168.1.130:24532] - remota[0.0.0.0/0.0.0.0:10488]                                | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:77) [2012-07-04 21:24:13,551]
(      161844) [NioProcessor-2852   ] DEBUG Cerrando nexo para la conexión local[/192.168.1.130:10488] - remota[/192.168.1.130:24532]                                 | at net.gaia.vortex.sockets.impl.sockets.VortexSocketEventHandler(VortexSocketEventHandler.java:77) [2012-07-04 21:24:13,551]
